Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Order Date,Loyalty_Score,Quantity,Unit_Price,Total_Price,Age_Group
652,32,Male,Hat,Accessories,32,Arkansas,L,Yellow,Summer,2.9,Yes,Next Day Air,Yes,Yes,41,Venmo,Fortnightly,2027-01-30 12:00:00,1.28125,1,32.0,32.0,26–35
653,64,Male,Sunglasses,Accessories,27,Minnesota,M,Beige,Winter,3.1,Yes,Free Shipping,Yes,Yes,27,Venmo,Weekly,2027-01-31 12:00:00,0.421875,1,27.0,27.0,51–70
654,20,Male,Scarf,Accessories,68,North Dakota,M,Olive,Winter,3.6,Yes,2-Day Shipping,Yes,Yes,45,Cash,Fortnightly,2027-02-01 12:00:00,2.25,1,68.0,68.0,18–25
655,24,Male,Handbag,Accessories,59,California,L,Gray,Summer,4.4,Yes,2-Day Shipping,Yes,Yes,23,Venmo,Annually,2027-02-02 12:00:00,0.9583333333333334,1,59.0,59.0,18–25
656,20,Male,Handbag,Accessories,36,Mississippi,S,Purple,Fall,3.1,Yes,Free Shipping,Yes,Yes,19,Venmo,Monthly,2027-02-03 12:00:00,0.95,1,36.0,36.0,18–25
657,42,Male,Jeans,Clothing,23,Pennsylvania,M,Beige,Summer,3.9,Yes,Standard,Yes,Yes,6,PayPal,Quarterly,2027-02-04 12:00:00,0.14285714285714285,1,23.0,23.0,36–50
658,48,Male,Jacket,Outerwear,80,Arizona,M,White,Winter,4.3,Yes,Free Shipping,Yes,Yes,6,PayPal,Quarterly,2027-02-05 12:00:00,0.125,1,80.0,80.0,36–50
659,62,Male,Backpack,Accessories,37,Louisiana,S,White,Fall,4.9,Yes,Store Pickup,Yes,Yes,20,Venmo,Weekly,2027-02-06 12:00:00,0.3225806451612903,1,37.0,37.0,51–70
660,62,Male,Shorts,Clothing,52,Virginia,S,Gold,Spring,3.6,Yes,2-Day Shipping,Yes,Yes,8,Cash,Weekly,2027-02-07 12:00:00,0.12903225806451613,1,52.0,52.0,51–70
661,50,Male,Coat,Outerwear,79,Montana,M,Olive,Fall,5.0,Yes,2-Day Shipping,Yes,Yes,39,Credit Card,Quarterly,2027-02-08 12:00:00,0.78,1,79.0,79.0,36–50
662,57,Male,Shirt,Clothing,68,Iowa,XL,Green,Fall,4.1,Yes,Store Pickup,Yes,Yes,39,Credit Card,Quarterly,2027-02-09 12:00:00,0.6842105263157895,1,68.0,68.0,51–70
663,24,Male,Gloves,Accessories,98,Illinois,L,Magenta,Fall,2.8,Yes,Express,Yes,Yes,39,Venmo,Bi-Weekly,2027-02-10 12:00:00,1.625,1,98.0,98.0,18–25
664,59,Male,Dress,Clothing,83,Alaska,M,Charcoal,Fall,4.7,Yes,Express,Yes,Yes,23,Credit Card,Monthly,2027-02-11 12:00:00,0.3898305084745763,1,83.0,83.0,51–70
665,63,Male,Pants,Clothing,83,Colorado,M,Indigo,Winter,4.4,Yes,Express,Yes,Yes,41,PayPal,Bi-Weekly,2027-02-12 12:00:00,0.6507936507936508,1,83.0,83.0,51–70
666,41,Male,Pants,Clothing,55,New Mexico,M,Peach,Spring,4.9,Yes,2-Day Shipping,Yes,Yes,50,Credit Card,Annually,2027-02-13 12:00:00,1.2195121951219512,1,55.0,55.0,36–50
667,35,Male,Hoodie,Clothing,26,Colorado,L,Turquoise,Winter,3.1,Yes,Free Shipping,Yes,Yes,30,Debit Card,Quarterly,2027-02-14 12:00:00,0.8571428571428571,1,26.0,26.0,26–35
668,34,Male,Sunglasses,Accessories,76,Arizona,S,Blue,Winter,2.6,Yes,Standard,Yes,Yes,32,Bank Transfer,Quarterly,2027-02-15 12:00:00,0.9411764705882353,1,76.0,76.0,26–35
669,49,Male,T-shirt,Clothing,85,Hawaii,S,Turquoise,Fall,2.9,Yes,Express,Yes,Yes,35,Bank Transfer,Monthly,2027-02-16 12:00:00,0.7142857142857143,1,85.0,85.0,36–50
670,43,Male,Jacket,Outerwear,89,Illinois,M,Gray,Spring,3.3,Yes,Free Shipping,Yes,Yes,45,Venmo,Bi-Weekly,2027-02-17 12:00:00,1.0465116279069768,1,89.0,89.0,36–50
671,63,Male,Sweater,Clothing,41,Louisiana,XL,Purple,Spring,4.8,Yes,Next Day Air,Yes,Yes,37,Cash,Bi-Weekly,2027-02-18 12:00:00,0.5873015873015873,1,41.0,41.0,51–70
672,38,Male,Jacket,Outerwear,30,Iowa,L,Black,Winter,4.7,Yes,Express,Yes,Yes,45,Cash,Weekly,2027-02-19 12:00:00,1.1842105263157894,1,30.0,30.0,36–50
673,59,Male,Socks,Clothing,53,Washington,M,Peach,Winter,3.3,Yes,2-Day Shipping,Yes,Yes,29,Cash,Quarterly,2027-02-20 12:00:00,0.4915254237288136,1,53.0,53.0,51–70
674,35,Male,Shirt,Clothing,66,Oklahoma,M,Indigo,Spring,4.2,Yes,Free Shipping,Yes,Yes,27,Venmo,Bi-Weekly,2027-02-21 12:00:00,0.7714285714285715,1,66.0,66.0,26–35
675,48,Male,Jewelry,Accessories,33,Washington,XL,Beige,Winter,4.7,Yes,Store Pickup,Yes,Yes,36,Bank Transfer,Annually,2027-02-22 12:00:00,0.75,1,33.0,33.0,36–50
676,64,Male,Sunglasses,Accessories,86,Arkansas,M,Yellow,Spring,2.6,Yes,2-Day Shipping,Yes,Yes,9,Cash,Annually,2027-02-23 12:00:00,0.140625,1,86.0,86.0,51–70
677,28,Male,Pants,Clothing,60,Connecticut,M,Peach,Winter,2.9,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Bi-Weekly,2027-02-24 12:00:00,1.3571428571428572,1,60.0,60.0,26–35
678,60,Male,Socks,Clothing,62,Washington,S,Turquoise,Summer,2.7,Yes,Express,Yes,Yes,41,PayPal,Annually,2027-02-25 12:00:00,0.6833333333333333,1,62.0,62.0,51–70
679,27,Male,Blouse,Clothing,74,Maine,M,Teal,Fall,3.3,Yes,Store Pickup,Yes,Yes,25,Debit Card,Every 3 Months,2027-02-26 12:00:00,0.9259259259259259,1,74.0,74.0,26–35
680,56,Male,Sandals,Footwear,95,Michigan,M,Turquoise,Fall,3.4,Yes,Express,Yes,Yes,37,Venmo,Fortnightly,2027-02-27 12:00:00,0.6607142857142857,1,95.0,95.0,51–70
681,58,Male,Sneakers,Footwear,25,Tennessee,M,Magenta,Spring,4.2,Yes,Express,Yes,Yes,3,PayPal,Annually,2027-02-28 12:00:00,0.05172413793103448,1,25.0,25.0,51–70
682,30,Male,Shirt,Clothing,59,Louisiana,XL,Purple,Winter,3.8,Yes,2-Day Shipping,Yes,Yes,24,Credit Card,Every 3 Months,2027-03-01 12:00:00,0.8,1,59.0,59.0,26–35
683,23,Male,Jacket,Outerwear,29,Missouri,M,Brown,Summer,4.0,Yes,Standard,Yes,Yes,49,Credit Card,Bi-Weekly,2027-03-02 12:00:00,2.130434782608696,1,29.0,29.0,18–25
684,33,Male,Sandals,Footwear,36,Michigan,S,Violet,Winter,2.7,Yes,Free Shipping,Yes,Yes,3,Bank Transfer,Monthly,2027-03-03 12:00:00,0.09090909090909091,1,36.0,36.0,26–35
685,63,Male,Hat,Accessories,82,Alabama,M,Yellow,Summer,4.7,Yes,Express,Yes,Yes,42,Debit Card,Monthly,2027-03-04 12:00:00,0.6666666666666666,1,82.0,82.0,51–70
686,70,Male,Blouse,Clothing,71,Massachusetts,XL,Magenta,Winter,3.5,Yes,Standard,Yes,Yes,32,Cash,Fortnightly,2027-03-05 12:00:00,0.45714285714285713,1,71.0,71.0,51–70
687,70,Male,Sweater,Clothing,35,Indiana,L,Beige,Fall,3.0,Yes,2-Day Shipping,Yes,Yes,33,Venmo,Fortnightly,2027-03-06 12:00:00,0.4714285714285714,1,35.0,35.0,51–70
688,19,Male,Gloves,Accessories,38,West Virginia,XL,Turquoise,Winter,3.3,Yes,Free Shipping,Yes,Yes,46,Bank Transfer,Quarterly,2027-03-07 12:00:00,2.4210526315789473,1,38.0,38.0,18–25
689,25,Male,Scarf,Accessories,59,Michigan,S,Peach,Summer,4.7,Yes,Store Pickup,Yes,Yes,44,Venmo,Monthly,2027-03-08 12:00:00,1.76,1,59.0,59.0,18–25
690,19,Male,Hoodie,Clothing,91,Pennsylvania,M,Orange,Summer,4.7,Yes,Express,Yes,Yes,35,Credit Card,Every 3 Months,2027-03-09 12:00:00,1.8421052631578947,1,91.0,91.0,18–25
691,25,Male,Shorts,Clothing,68,Alaska,XL,Red,Spring,4.8,Yes,Standard,Yes,Yes,45,Bank Transfer,Weekly,2027-03-10 12:00:00,1.8,1,68.0,68.0,18–25
692,60,Male,Backpack,Accessories,21,Massachusetts,L,Silver,Summer,2.9,Yes,Standard,Yes,Yes,37,PayPal,Bi-Weekly,2027-03-11 12:00:00,0.6166666666666667,1,21.0,21.0,51–70
693,35,Male,Sunglasses,Accessories,95,North Dakota,M,Cyan,Spring,4.0,Yes,2-Day Shipping,Yes,Yes,40,Debit Card,Every 3 Months,2027-03-12 12:00:00,1.1428571428571428,1,95.0,95.0,26–35
694,46,Male,Shorts,Clothing,52,Vermont,L,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,Yes,30,Cash,Every 3 Months,2027-03-13 12:00:00,0.6521739130434783,1,52.0,52.0,36–50
695,41,Male,Dress,Clothing,21,Kentucky,S,Charcoal,Fall,3.5,Yes,2-Day Shipping,Yes,Yes,38,Venmo,Every 3 Months,2027-03-14 12:00:00,0.926829268292683,1,21.0,21.0,36–50
696,30,Male,Shorts,Clothing,67,Nevada,XL,Peach,Summer,3.7,Yes,Next Day Air,Yes,Yes,15,Debit Card,Every 3 Months,2027-03-15 12:00:00,0.5,1,67.0,67.0,26–35
697,44,Male,Belt,Accessories,42,Utah,L,Green,Fall,2.8,Yes,Standard,Yes,Yes,49,Cash,Monthly,2027-03-16 12:00:00,1.1136363636363635,1,42.0,42.0,36–50
698,61,Male,Scarf,Accessories,63,North Dakota,XL,Brown,Summer,4.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Quarterly,2027-03-17 12:00:00,0.6557377049180327,1,63.0,63.0,51–70
699,55,Male,Boots,Footwear,41,Iowa,M,Yellow,Winter,3.8,Yes,Standard,Yes,Yes,40,Debit Card,Weekly,2027-03-18 12:00:00,0.7272727272727273,1,41.0,41.0,51–70
700,50,Male,Handbag,Accessories,46,Connecticut,M,Charcoal,Fall,2.6,Yes,2-Day Shipping,Yes,Yes,5,PayPal,Weekly,2027-03-19 12:00:00,0.1,1,46.0,46.0,36–50
701,57,Male,Pants,Clothing,79,Wisconsin,L,Olive,Winter,4.1,Yes,Standard,Yes,Yes,5,PayPal,Monthly,2027-03-20 12:00:00,0.08771929824561403,1,79.0,79.0,51–70
702,51,Male,Boots,Footwear,90,Idaho,L,Red,Fall,3.3,Yes,Next Day Air,Yes,Yes,5,Debit Card,Every 3 Months,2027-03-21 12:00:00,0.09803921568627451,1,90.0,90.0,51–70
703,18,Male,Shirt,Clothing,71,Montana,M,White,Winter,3.4,Yes,Store Pickup,Yes,Yes,1,Cash,Weekly,2027-03-22 12:00:00,0.05555555555555555,1,71.0,71.0,<18
704,63,Male,Dress,Clothing,87,Connecticut,L,Pink,Summer,3.0,Yes,Standard,Yes,Yes,21,Venmo,Weekly,2027-03-23 12:00:00,0.3333333333333333,1,87.0,87.0,51–70
705,34,Male,Hoodie,Clothing,66,Idaho,S,Black,Spring,3.2,Yes,Express,Yes,Yes,18,PayPal,Annually,2027-03-24 12:00:00,0.5294117647058824,1,66.0,66.0,26–35
706,25,Male,Pants,Clothing,90,Arkansas,XL,Indigo,Summer,4.5,Yes,Free Shipping,Yes,Yes,49,Cash,Quarterly,2027-03-25 12:00:00,1.96,1,90.0,90.0,18–25
707,46,Male,Jeans,Clothing,47,Iowa,L,Turquoise,Summer,4.8,Yes,Express,Yes,Yes,27,Debit Card,Weekly,2027-03-26 12:00:00,0.5869565217391305,1,47.0,47.0,36–50
708,59,Male,Shirt,Clothing,38,Louisiana,L,Purple,Spring,3.7,Yes,Next Day Air,Yes,Yes,21,Venmo,Annually,2027-03-27 12:00:00,0.3559322033898305,1,38.0,38.0,51–70
709,37,Male,Backpack,Accessories,50,Kentucky,L,Beige,Summer,3.4,Yes,Store Pickup,Yes,Yes,19,Cash,Fortnightly,2027-03-28 12:00:00,0.5135135135135135,1,50.0,50.0,36–50
710,49,Male,Jacket,Outerwear,79,Massachusetts,L,Charcoal,Summer,4.6,Yes,Standard,Yes,Yes,23,Debit Card,Monthly,2027-03-29 12:00:00,0.46938775510204084,1,79.0,79.0,36–50
711,22,Male,Scarf,Accessories,91,Virginia,L,Turquoise,Spring,4.1,Yes,Standard,Yes,Yes,26,PayPal,Fortnightly,2027-03-30 12:00:00,1.1818181818181819,1,91.0,91.0,18–25
712,64,Male,Boots,Footwear,60,New Hampshire,M,Maroon,Spring,3.5,Yes,2-Day Shipping,Yes,Yes,13,Bank Transfer,Bi-Weekly,2027-03-31 12:00:00,0.203125,1,60.0,60.0,51–70
713,42,Male,Blouse,Clothing,81,New Hampshire,XL,Black,Summer,3.8,Yes,Next Day Air,Yes,Yes,36,Bank Transfer,Quarterly,2027-04-01 12:00:00,0.8571428571428571,1,81.0,81.0,36–50
714,37,Male,Hoodie,Clothing,90,Oregon,M,Lavender,Summer,2.6,Yes,Express,Yes,Yes,39,Bank Transfer,Bi-Weekly,2027-04-02 12:00:00,1.054054054054054,1,90.0,90.0,36–50
715,26,Male,Jacket,Outerwear,70,South Dakota,M,Magenta,Fall,4.4,Yes,Store Pickup,Yes,Yes,40,Debit Card,Fortnightly,2027-04-03 12:00:00,1.5384615384615385,1,70.0,70.0,26–35
716,33,Male,Jeans,Clothing,63,Delaware,L,Green,Spring,2.6,Yes,Express,Yes,Yes,37,Debit Card,Quarterly,2027-04-04 12:00:00,1.121212121212121,1,63.0,63.0,26–35
717,30,Male,Jewelry,Accessories,29,Missouri,M,Olive,Spring,3.6,Yes,Express,Yes,Yes,9,Venmo,Bi-Weekly,2027-04-05 12:00:00,0.3,1,29.0,29.0,26–35
718,21,Male,Socks,Clothing,90,Alaska,L,Green,Spring,4.2,Yes,Express,Yes,Yes,7,Venmo,Every 3 Months,2027-04-06 12:00:00,0.3333333333333333,1,90.0,90.0,18–25
719,22,Male,Shirt,Clothing,22,Florida,M,Peach,Summer,4.6,Yes,Standard,Yes,Yes,25,Bank Transfer,Annually,2027-04-07 12:00:00,1.1363636363636365,1,22.0,22.0,18–25
720,63,Male,Shorts,Clothing,22,Mississippi,L,Turquoise,Summer,3.3,Yes,Next Day Air,Yes,Yes,42,Venmo,Bi-Weekly,2027-04-08 12:00:00,0.6666666666666666,1,22.0,22.0,51–70
721,33,Male,Jewelry,Accessories,62,New Mexico,L,Orange,Fall,3.4,Yes,Free Shipping,Yes,Yes,19,Debit Card,Weekly,2027-04-09 12:00:00,0.5757575757575758,1,62.0,62.0,26–35
722,43,Male,Blouse,Clothing,57,California,L,Silver,Summer,4.4,Yes,Next Day Air,Yes,Yes,41,Debit Card,Every 3 Months,2027-04-10 12:00:00,0.9534883720930233,1,57.0,57.0,36–50
723,27,Male,Sweater,Clothing,32,Wyoming,S,Blue,Summer,4.3,Yes,Store Pickup,Yes,Yes,50,Cash,Bi-Weekly,2027-04-11 12:00:00,1.8518518518518519,1,32.0,32.0,26–35
724,35,Male,Jewelry,Accessories,53,Missouri,L,Cyan,Fall,3.5,Yes,Express,Yes,Yes,43,PayPal,Monthly,2027-04-12 12:00:00,1.2285714285714286,1,53.0,53.0,26–35
725,37,Male,T-shirt,Clothing,79,New Hampshire,XL,Green,Fall,4.7,Yes,Store Pickup,Yes,Yes,36,Venmo,Every 3 Months,2027-04-13 12:00:00,0.972972972972973,1,79.0,79.0,36–50
726,61,Male,Hat,Accessories,61,Texas,L,Silver,Winter,3.1,Yes,Standard,Yes,Yes,33,Debit Card,Fortnightly,2027-04-14 12:00:00,0.5409836065573771,1,61.0,61.0,51–70
727,32,Male,Shorts,Clothing,78,North Dakota,L,Yellow,Summer,3.6,Yes,Next Day Air,Yes,Yes,20,Bank Transfer,Every 3 Months,2027-04-15 12:00:00,0.625,1,78.0,78.0,26–35
728,62,Male,Sweater,Clothing,97,Arkansas,S,Gray,Winter,4.8,Yes,Next Day Air,Yes,Yes,37,Venmo,Every 3 Months,2027-04-16 12:00:00,0.5967741935483871,1,97.0,97.0,51–70
729,29,Male,Jeans,Clothing,78,Nebraska,M,Pink,Winter,3.7,Yes,Next Day Air,Yes,Yes,12,PayPal,Every 3 Months,2027-04-17 12:00:00,0.41379310344827586,1,78.0,78.0,26–35
730,41,Male,Sunglasses,Accessories,56,Minnesota,L,Beige,Summer,3.2,Yes,Express,Yes,Yes,46,PayPal,Every 3 Months,2027-04-18 12:00:00,1.1219512195121952,1,56.0,56.0,36–50
731,48,Male,Boots,Footwear,25,Massachusetts,M,Indigo,Summer,3.9,Yes,Standard,Yes,Yes,28,Venmo,Fortnightly,2027-04-19 12:00:00,0.5833333333333334,1,25.0,25.0,36–50
732,43,Male,Coat,Outerwear,28,Arkansas,M,Red,Spring,3.5,Yes,Free Shipping,Yes,Yes,30,PayPal,Fortnightly,2027-04-20 12:00:00,0.6976744186046512,1,28.0,28.0,36–50
733,34,Male,Shirt,Clothing,57,New Hampshire,L,Blue,Spring,2.8,Yes,Express,Yes,Yes,28,Cash,Bi-Weekly,2027-04-21 12:00:00,0.8235294117647058,1,57.0,57.0,26–35
734,45,Male,Dress,Clothing,36,Rhode Island,L,Cyan,Fall,2.7,Yes,2-Day Shipping,Yes,Yes,20,Debit Card,Bi-Weekly,2027-04-22 12:00:00,0.4444444444444444,1,36.0,36.0,36–50
735,65,Male,Shirt,Clothing,69,New Jersey,S,Violet,Winter,3.1,Yes,Express,Yes,Yes,39,Bank Transfer,Every 3 Months,2027-04-23 12:00:00,0.6,1,69.0,69.0,51–70
736,61,Male,Sunglasses,Accessories,48,Montana,M,Orange,Fall,3.6,Yes,2-Day Shipping,Yes,Yes,48,Cash,Bi-Weekly,2027-04-24 12:00:00,0.7868852459016393,1,48.0,48.0,51–70
737,18,Male,Dress,Clothing,58,Colorado,L,Maroon,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,32,Credit Card,Every 3 Months,2027-04-25 12:00:00,1.7777777777777777,1,58.0,58.0,<18
738,47,Male,Sunglasses,Accessories,24,Nebraska,M,Teal,Spring,3.6,Yes,Store Pickup,Yes,Yes,28,PayPal,Annually,2027-04-26 12:00:00,0.5957446808510638,1,24.0,24.0,36–50
739,56,Male,Sunglasses,Accessories,31,Minnesota,L,Orange,Winter,3.5,Yes,2-Day Shipping,Yes,Yes,27,Venmo,Quarterly,2027-04-27 12:00:00,0.48214285714285715,1,31.0,31.0,51–70
740,64,Male,Shorts,Clothing,29,Minnesota,S,Purple,Summer,3.5,Yes,Free Shipping,Yes,Yes,26,Venmo,Bi-Weekly,2027-04-28 12:00:00,0.40625,1,29.0,29.0,51–70
741,26,Male,Jeans,Clothing,69,South Dakota,M,Orange,Summer,2.8,Yes,Next Day Air,Yes,Yes,22,Credit Card,Fortnightly,2027-04-29 12:00:00,0.8461538461538461,1,69.0,69.0,26–35
742,22,Male,T-shirt,Clothing,79,West Virginia,XL,Yellow,Summer,4.7,Yes,Free Shipping,Yes,Yes,23,Bank Transfer,Every 3 Months,2027-04-30 12:00:00,1.0454545454545454,1,79.0,79.0,18–25
743,64,Male,Pants,Clothing,39,Nevada,M,Charcoal,Summer,3.1,Yes,Express,Yes,Yes,21,Debit Card,Quarterly,2027-05-01 12:00:00,0.328125,1,39.0,39.0,51–70
744,21,Male,Sunglasses,Accessories,84,North Carolina,L,Gray,Fall,4.9,Yes,Free Shipping,Yes,Yes,36,Cash,Weekly,2027-05-02 12:00:00,1.7142857142857142,1,84.0,84.0,18–25
745,67,Male,Boots,Footwear,66,Illinois,S,Charcoal,Spring,4.1,Yes,Next Day Air,Yes,Yes,42,Debit Card,Bi-Weekly,2027-05-03 12:00:00,0.6268656716417911,1,66.0,66.0,51–70
746,46,Male,T-shirt,Clothing,92,Michigan,L,Orange,Fall,4.7,Yes,Standard,Yes,Yes,4,Venmo,Monthly,2027-05-04 12:00:00,0.08695652173913043,1,92.0,92.0,36–50
747,40,Male,Sandals,Footwear,45,Michigan,M,Red,Winter,2.5,Yes,Free Shipping,Yes,Yes,47,Credit Card,Annually,2027-05-05 12:00:00,1.175,1,45.0,45.0,36–50
748,51,Male,Shorts,Clothing,74,Oklahoma,L,Gold,Spring,4.4,Yes,Next Day Air,Yes,Yes,13,Bank Transfer,Weekly,2027-05-06 12:00:00,0.2549019607843137,1,74.0,74.0,51–70
749,35,Male,Hat,Accessories,39,South Dakota,L,Brown,Fall,3.9,Yes,Free Shipping,Yes,Yes,8,Bank Transfer,Quarterly,2027-05-07 12:00:00,0.22857142857142856,1,39.0,39.0,26–35
750,56,Male,Scarf,Accessories,71,Oklahoma,M,Olive,Winter,3.7,Yes,Standard,Yes,Yes,11,Debit Card,Quarterly,2027-05-08 12:00:00,0.19642857142857142,1,71.0,71.0,51–70
751,25,Male,T-shirt,Clothing,95,Maryland,L,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,5,Venmo,Annually,2027-05-09 12:00:00,0.2,1,95.0,95.0,18–25
752,65,Male,Gloves,Accessories,72,Ohio,L,Indigo,Fall,4.8,Yes,Free Shipping,Yes,Yes,1,Credit Card,Monthly,2027-05-10 12:00:00,0.015384615384615385,1,72.0,72.0,51–70
753,39,Male,Scarf,Accessories,85,Ohio,L,Yellow,Fall,4.2,Yes,2-Day Shipping,Yes,Yes,17,PayPal,Every 3 Months,2027-05-11 12:00:00,0.4358974358974359,1,85.0,85.0,36–50
754,47,Male,Boots,Footwear,54,Massachusetts,M,Teal,Fall,3.4,Yes,Store Pickup,Yes,Yes,27,Venmo,Quarterly,2027-05-12 12:00:00,0.574468085106383,1,54.0,54.0,36–50
755,36,Male,Gloves,Accessories,41,North Carolina,L,Pink,Spring,2.9,Yes,Store Pickup,Yes,Yes,3,Debit Card,Quarterly,2027-05-13 12:00:00,0.08333333333333333,1,41.0,41.0,36–50
756,66,Male,Coat,Outerwear,24,Florida,M,Violet,Spring,3.3,Yes,Free Shipping,Yes,Yes,22,PayPal,Weekly,2027-05-14 12:00:00,0.3333333333333333,1,24.0,24.0,51–70
757,62,Male,Belt,Accessories,99,Montana,S,Orange,Summer,4.8,Yes,Standard,Yes,Yes,24,Cash,Fortnightly,2027-05-15 12:00:00,0.3870967741935484,1,99.0,99.0,51–70
758,41,Male,Hoodie,Clothing,32,Minnesota,M,Red,Fall,3.8,Yes,Store Pickup,Yes,Yes,18,Debit Card,Quarterly,2027-05-16 12:00:00,0.43902439024390244,1,32.0,32.0,36–50
759,66,Male,Shoes,Footwear,71,Massachusetts,L,Peach,Summer,4.6,Yes,2-Day Shipping,Yes,Yes,39,Bank Transfer,Every 3 Months,2027-05-17 12:00:00,0.5909090909090909,1,71.0,71.0,51–70
760,51,Male,Dress,Clothing,49,Rhode Island,XL,Green,Winter,2.6,Yes,Next Day Air,Yes,Yes,25,Credit Card,Fortnightly,2027-05-18 12:00:00,0.49019607843137253,1,49.0,49.0,51–70
761,33,Male,Gloves,Accessories,50,Minnesota,XL,Violet,Fall,3.4,Yes,Free Shipping,Yes,Yes,6,Cash,Annually,2027-05-19 12:00:00,0.18181818181818182,1,50.0,50.0,26–35
762,57,Male,Jewelry,Accessories,91,Nevada,L,Yellow,Fall,4.2,Yes,Express,Yes,Yes,26,Bank Transfer,Weekly,2027-05-20 12:00:00,0.45614035087719296,1,91.0,91.0,51–70
763,45,Male,Belt,Accessories,46,New Mexico,M,Pink,Fall,3.9,Yes,Standard,Yes,Yes,43,Debit Card,Fortnightly,2027-05-21 12:00:00,0.9555555555555556,1,46.0,46.0,36–50
764,61,Male,Sweater,Clothing,50,North Carolina,M,Brown,Spring,2.9,Yes,2-Day Shipping,Yes,Yes,6,Credit Card,Monthly,2027-05-22 12:00:00,0.09836065573770492,1,50.0,50.0,51–70
765,55,Male,Skirt,Clothing,39,Virginia,XL,Silver,Fall,4.2,Yes,Free Shipping,Yes,Yes,6,Debit Card,Quarterly,2027-05-23 12:00:00,0.10909090909090909,1,39.0,39.0,51–70
766,54,Male,Sneakers,Footwear,99,Alaska,M,Pink,Summer,3.0,Yes,Store Pickup,Yes,Yes,13,Cash,Quarterly,2027-05-24 12:00:00,0.24074074074074073,1,99.0,99.0,51–70
767,57,Male,Gloves,Accessories,48,Nevada,M,Cyan,Winter,3.6,Yes,Next Day Air,Yes,Yes,13,PayPal,Monthly,2027-05-25 12:00:00,0.22807017543859648,1,48.0,48.0,51–70
768,27,Male,Coat,Outerwear,77,Pennsylvania,M,Brown,Fall,2.5,Yes,Next Day Air,Yes,Yes,11,Cash,Annually,2027-05-26 12:00:00,0.4074074074074074,1,77.0,77.0,26–35
769,64,Male,Backpack,Accessories,95,Illinois,XL,Red,Spring,2.6,Yes,Express,Yes,Yes,45,Venmo,Weekly,2027-05-27 12:00:00,0.703125,1,95.0,95.0,51–70
770,52,Male,Socks,Clothing,100,Delaware,M,Silver,Spring,4.3,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,2027-05-28 12:00:00,0.15384615384615385,1,100.0,100.0,51–70
771,19,Male,Sneakers,Footwear,54,Vermont,M,Gray,Spring,3.3,Yes,Express,Yes,Yes,8,Credit Card,Annually,2027-05-29 12:00:00,0.42105263157894735,1,54.0,54.0,18–25
772,22,Male,Sweater,Clothing,68,Hawaii,L,Cyan,Fall,2.6,Yes,Next Day Air,Yes,Yes,34,Bank Transfer,Fortnightly,2027-05-30 12:00:00,1.5454545454545454,1,68.0,68.0,18–25
773,18,Male,Jeans,Clothing,22,Illinois,L,Teal,Fall,3.6,Yes,Free Shipping,Yes,Yes,40,Debit Card,Bi-Weekly,2027-05-31 12:00:00,2.2222222222222223,1,22.0,22.0,<18
774,29,Male,Hat,Accessories,84,California,L,Indigo,Winter,2.6,Yes,Express,Yes,Yes,14,Debit Card,Bi-Weekly,2027-06-01 12:00:00,0.4827586206896552,1,84.0,84.0,26–35
775,42,Male,Hat,Accessories,46,Nevada,M,Yellow,Summer,3.5,Yes,Standard,Yes,Yes,11,Credit Card,Quarterly,2027-06-02 12:00:00,0.2619047619047619,1,46.0,46.0,36–50
776,49,Male,Handbag,Accessories,53,Kentucky,S,Gold,Winter,3.0,Yes,Store Pickup,Yes,Yes,8,PayPal,Monthly,2027-06-03 12:00:00,0.16326530612244897,1,53.0,53.0,36–50
777,49,Male,Shirt,Clothing,60,Alabama,M,Maroon,Spring,5.0,Yes,Standard,Yes,Yes,8,Venmo,Every 3 Months,2027-06-04 12:00:00,0.16326530612244897,1,60.0,60.0,36–50
778,55,Male,Socks,Clothing,32,Wyoming,XL,Silver,Spring,2.5,Yes,Express,Yes,Yes,37,Venmo,Weekly,2027-06-05 12:00:00,0.6727272727272727,1,32.0,32.0,51–70
779,29,Male,Socks,Clothing,50,Massachusetts,M,Yellow,Summer,2.9,Yes,Store Pickup,Yes,Yes,23,Debit Card,Annually,2027-06-06 12:00:00,0.7931034482758621,1,50.0,50.0,26–35
780,60,Male,Dress,Clothing,94,Utah,M,Blue,Spring,4.6,Yes,Express,Yes,Yes,38,Cash,Annually,2027-06-07 12:00:00,0.6333333333333333,1,94.0,94.0,51–70
781,34,Male,Shoes,Footwear,26,New York,M,Turquoise,Spring,3.6,Yes,Free Shipping,Yes,Yes,38,Cash,Quarterly,2027-06-08 12:00:00,1.1176470588235294,1,26.0,26.0,26–35
